"annee";"mois";"titre";"prix";"nb_pieces";"surface";"secteur";"adresse"
"2015";"8";" Appartement 72 m2 à Salé ";"750000";"6";"72 m²";"toute_la_ville";"- "
"2015";"8";" Appartement 68 m2 à Said haji ";"560000";"3";"68 m²";"toute_la_ville";"Résidence la medarie 2 saide haji "
"2015";"8";" Appartement 74 m2 à sala aljadida ";"520000";"6";"74 m²";"toute_la_ville";"- "
"2015";"8";" Appartement rahnia ";"80000";"3";"57 m²";"autre_secteur";"hay najd3 sidi yahya "
"2015";"8";" Appartement 69 m2 à Agadir Hay Salam jet sakan ";"540000";"3";"69 m²";"hay_salam";"jet sakan "
"2015";"8";" Appartement a hay nassim ds un immeuble r+3 ";"1000000";"4";"92 m²";"sidi_maarouf";"hay nassim pres de la mosquee alquezabri "
"2015";"8";" Appartement 178 m2 à Rabat Hay Riad ";"3200000";"10";"178 m²";"hay_riad";"hay riad "
"2015";"8";" Appartement 95 m2 à Martil ";"650000";"4";"95 m²";"autre_secteur";"martil pret de palais CHOMOE "
"2015";"8";" Appartement 100 M2 ";"1100000";"3";"100 m²";"2_mars";"2mars "
"2015";"8";" Appartement 116 m2 à Tétouan Mhannech ";"700000";"4";"116 m²";"mhannech";"avenue khenifra immeuble 1"
"2015";"8";" Bel appartement 134 m2 ";"1600000";"5";"134 m²";"belvedere";"Radi Slaoui "
"2015";"8";" Appartement 65 m2 trés bon finition ANNONCE DE PROFESSIONNEL ";"520000";"3";"65 m²";"hay_charaf";"prolongemment saada marjane "
"2015";"8";" Appartement 77 m2 à El Jadida ";"570000";"2";"77 m²";"autre_secteur";"el jadida quartier hay salam "
"2015";"8";" Appartement 59 m2 à Casablanca Hay Inara ";"700000";"3";"59 m²";"hay_inara";"res el manar "
"2015";"8";" Appartement 54 m2 à Casablanca Sidi Maarouf ";"400000";"3";"54 m²";"sidi_maarouf";"hay Nassim sidi maarouf "
"2015";"8";" 62 متر في الدار البيضاء سيدي مومن ";"450000";"3";"62 m²";"sidi_moumen";"إقامة الصفاء شطر 3 "
"2015";"8";" برطما 108 متر في العرائش ";"550000";"4";"108 m²";"toute_la_ville";"chaaban1 "
"2015";"8";" سلا حي الرحمة ";"26000";"3";"70 m²";"toute_la_ville";"حي الرحمة رقم 445سلا "
"2015";"8";" Bel appartement bien situé ";"1060000";"5";"134 m²";"mimosas";"Rue Misr "
"2015";"8";" Appartement a ocean ";"1000000";"3";"83 m²";"quartier_de_l_ocean";"ocean "
"2015";"8";" Appartement 80 m2 à Salé ";"240000";"4";"80 m²";"toute_la_ville";"hay inbiaat "
"2015";"8";" Appartement bourgogne ";"1200000";"3";"88 m²";"bourgogne";"- "
"2015";"8";" Vente un appartement ";"370000";"3";"54 m²";"sidi_bernoussi";"Sidi bernoussi anassi "
"2015";"8";" Appartement 57 m2 ";"250000";"3";"57 m²";"hay_hassani";"Dar bouaaza "
"2015";"8";" Appartement 84 m2 ";"750000";"2";"84 m²";"autre_secteur";"Témara"
"2015";"8";" Appartement 84 m2 ";"620000";"3";"84 m²";"marjane";"Route de rabat "
"2015";"8";" إقامة الصفا ";"680000";"3";"60 m²";"californie";"شقة رائعة في منظرونا "
"2015";"8";" Appartement ain diab ";"2400000";"5";"134 m²";"ain_diab";"Ain diab "
"2015";"8";" Appartement 90 m2 duplex ANNONCE DE PROFESSIONNEL ";"1100000";"3";"90 m²";"gueliz";"deriere hotel le marrakech "
"2015";"8";" Appartement 55 m2 à Kénitra ";"250000";"3";"55 m²";"autre_secteur";"- "
"2015";"8";" Appartement 66 m2 au 3eme étage à Mohammedia ";"561000";"2";"66 m²";"partie_est";"Agréable appartement prés de aubaha beach "
"2015";"8";" Appartement 70 m2 à Salé ";"580000";"3";"70 m²";"toute_la_ville";"Hors bab sebta "
"2015";"8";" Appartement 91 m2 façe de mackdo ANNONCE DE PROFESSIONNEL ";"850000";"3";"91 m²";"bd_moulay_abdellah";"prés de mackdo nald route de casa "
"2015";"8";" 2 appart avec une seul cuisine en 1 etage ";"1200000";"6";"110 m²";"toute_la_ville";"hay karima av essalam "
"2015";"8";" Appartement 56 m2 ";"360000";"2";"56 m²";"ziatene";"ta ger "
"2015";"8";" Appartement 50 m2 à Rabat Yacoub El Mansour ";"520000";"3";"50 m²";"yacoub_el_mansour";"Hay al khir "
"2015";"8";" Appartement 140 m2 ANNONCE DE PROFESSIONNEL ";"14000000";"4";"140 m²";"autre_secteur";"bvd my abdellah prés de la faculté de medecine et "
"2015";"8";" Appartement 60 m2 à Marrakech Route de Tamansourt ";"200000";"3";"60 m²";"route_de_tamansourt";"- "
"2015";"8";" .برطما للبيع ";"500000";"3";"60 m²";"hay_hassani";"رياض الالفة حي الحسني "
"2015";"8";" Appartement 72 m2 à Safi Autre secteur ";"450000";"5";"72 m²";"autre_secteur";"Sidi Wassel"
"2015";"8";" Appartement 40 m2 à Fès ";"85000";"4";"40 m²";"autre_secteur";"aouinate al hajjaj hay drissi "
"2015";"8";" Appartements Semi-Finis 116m2 ANNONCE DE PROFESSIONNEL ";"370000";"2";"116 m²";"autre_secteur";"Ouled Tiyeb "
"2015";"8";" 78543 ";"520000";"5";"130 m²";"toute_la_ville";"oum adhar "
"2015";"8";" Appartement 96 m2 semlalia ANNONCE DE PROFESSIONNEL ";"1056000";"3";"96 m²";"gueliz";"prés de diamant vert "
"2015";"8";" Appartement 83 m2 à Kénitra El Haddada AV004+1 ANNONCE DE PROFESSIONNEL ";"580000";"3";"83 m²";"el_haddada";"- "
"2015";"8";" Appartement 100 m2 à Khouribga ";"440000";"4";"100 m²";"toute_la_ville";"sa3ada "
"2015";"8";" Appartement 92 m2 à Kénitra AV008 ANNONCE DE PROFESSIONNEL ";"470000";"4";"92 m²";"al_maghrib_al_arabi";"- "
"2015";"8";" Appartement 100 m2 à Kénitra AV006 ANNONCE DE PROFESSIONNEL ";"460000";"4";"100 m²";"al_maghrib_al_arabi";"- "
"2015";"8";" Appartement 96 m2 trés bbon finition ANNONCE DE PROFESSIONNEL ";"850000";"3";"96 m²";"hay_izdihar";"aprés lrésidence alfadle "
"2015";"8";" Appartement 84 m2 à Casablanca Aïn Borja ";"994000";"3";"84 m²";"ain_borja";"- "
"2015";"8";" Appartement 115 m2 trés bon finition ANNONCE DE PROFESSIONNEL ";"950000";"4";"115 m²";"hay_charaf";"prés de la communauté elizdihar "
"2015";"8";" Vente appartement Semlalia ";"720000";"4";"77 m²";"semlalia";"SEMLALIA en face de la faculté FST "
"2015";"8";" Maison 109 M2 ";"5500000";"4";"109 m²";"el_bassatine";"basatin "
"2015";"8";" Appartement 80 m2 à Casablanca Sidi Bernoussi ";"750000";"3";"80 m²";"sidi_bernoussi";"res travaux publics al qods "
"2015";"8";" Appartement 77 m2 AV002 Al Maghrib Al Arabi ANNONCE DE PROFESSIONNEL ";"465000";"3";"77 m²";"al_maghrib_al_arabi";"- "
"2015";"8";" App. marina bouregreg ";"4200000";"1";"179 m²";"autre_secteur";"marina bouregreg "
"2015";"8";" Appartement 91 m2 à Kénitra Al Maghrib Al AV012 ANNONCE DE PROFESSIONNEL ";"460000";"3";"91 m²";"al_maghrib_al_arabi";"- "
"2015";"8";" Appartement 120 m2 au 1er etage occasion ANNONCE DE PROFESSIONNEL ";"1080000";"5";"120 m²";"hay_charaf";"- "
"2015";"8";" Appartement ";"550000";"3";"59 m²";"oulfa";"oulfa alferdaous "
"2015";"8";" Bel Appartement à Cabo ";"1000000";"2";"80 m²";"cabo_negro";"lillac garden "
"2015";"8";" Appartement 110m a Kasbah Mehdya ";"430000";"3";"110 m²";"autre_secteur";"Kasbah mehdya "
"2015";"8";" Appartement 138 m2 à Casablanca Aïn Borja ";"1000000";"5";"138 m²";"ain_borja";"rue salmane el farissi b"
"2015";"8";" Appartement 130 m2 à Agadir avenue Hassan 2 ";"2470000";"3";"130 m²";"centre_ville";"Avenue HASSAN 2 "
"2015";"8";" Appartement 110 m2 à Kénitra ";"420000";"4";"110 m²";"autre_secteur";"hay wrida "
"2015";"8";" Appartement 140m2 oulad oujih lmghrib l3arbi ";"650000";"3";"140 m²";"ouled_oujih";"Ould oujih "
"2015";"8";" Alimane residence ";"540000";"3";"63 m²";"el_alia";"Dd sebta residence alimane app 103 imm a1 "
"2015";"8";" Appartement 120 m2 à Errachidia ";"410000";"4";"120 m²";"toute_la_ville";"Ancien Boutalamine "
"2015";"8";" Appartement 84 m2 à Rabat Agdal ANNONCE DE PROFESSIONNEL ";"600000";"4";"84 m²";"agdal";"avenue Fel ould omeir "
"2015";"8";" 132m2 à Maarif appart haut standing ";"1670000";"4";"132 m²";"maarif";"Maarif extension "
"2015";"8";" Appart 132m2 haut standing a Maarif pour 13700/m2 ";"1657000";"4";"132 m²";"maarif";"Maarif extension socrate "
"2015";"8";" Maarif Appartement 131 m2 ";"1657000";"4";"131 m²";"maarif";"- "
"2015";"8";" Appartement A Residance OMAR A Almojahidin ";"620000";"2";"70 m²";"autre_secteur";"Almojahidin "
"2015";"8";" Appartement 80 m2 d Atlas ANNONCE DE PROFESSIONNEL ";"620000";"3";"80 m²";"agdal";"Rue joulan Atlas "
"2015";"8";" Appartement 36 m2 à Agadir Arghoud ";"120000";"1";"36 m²";"arghoud";"hay sefrani aghroud bensergou agadir "
"2015";"8";" Appartement 60 m2 à Tanger ";"385000";"2";"60 m²";"autre_secteur";"bayti sakan "
"2015";"8";" شقة بطابق 2 بحي السعادة ";"480000";"3";"67 m²";"sidi_bernoussi";"حي السعادة طريق الخير ا "
"2015";"8";" Appartement 260 m2 à Casablanca Ben Ejdia ";"4000000";"4";"260 m²";"ben_ejdia";"- "
"2015";"8";" Immeuble-a-vender-a-toutta(10 appartement) ";"5300000";"3";"87 m²";"autre_secteur";"touta "
"2015";"8";" Appartement haute qualité ";"540000";"2";"74 m²";"najd";"Résidence Alhamd "
"2015";"8";" Appartement 90 m2 à El Jadida quartier hakima ANNONCE DE PROFESSIONNEL ";"750000";"4";"90 m²";"autre_secteur";"el jadida quartier hakima "
"2015";"8";" Appartement 76 m2 à Tanger ";"330000";"5";"76 m²";"autre_secteur";"Route de tetouan "
"2015";"8";" Appartement 98 m2 à Tanger Val Fleuri ";"780000";"4";"98 m²";"val_fleuri";"Lotissement Assadaka en face de l''école Aghrasse "
"2015";"8";" Appartement 58 m2 à Marrakech Targa ";"310000";"3";"58 m²";"targa";"Projet Attawhid "
"2015";"8";" Appartement 90 m2 à Lotissement Lahbous Oujda ANNONCE DE PROFESSIONNEL ";"420000";"3";"90 m²";"autre_secteur";"Lotissement Lahbous "
"2015";"8";" Appartement 70 m2 à Temara Centre Ville ";"1000000";"4";"70 m²";"centre_ville";"acima "
"2015";"8";" Appartement 60 m2 à Casa Sbata ";"640000";"4";"60 m²";"sbata";"- "
"2015";"8";" Appartement 115m deux façade a kasbah mehdya ";"470000";"3";"115 m²";"autre_secteur";"Kasbah mehdya "
"2015";"8";" Appartement au centre du Maarif ";"2200000";"3";"147 m²";"maarif";"Maarif "
"2015";"8";" Appartement 60 m2 à Casablanca Sidi Bernoussi ANNONCE DE PROFESSIONNEL ";"400000";"2";"60 m²";"sidi_bernoussi";"www"
"2015";"8";" Appartement 60 m2 à Casablanca Sidi Maarouf ";"600000";"3";"60 m²";"sidi_maarouf";"Chaimâa"
"2015";"8";" Appartement ";"130000";"2";"56 m²";"centre_ville";"bolvarde baris "
"2015";"8";" Appartement 85 m2 avec piscine luxe à sidi Rehal ";"820000";"2";"85 m²";"sidi_rehal";"Savannah beach sidi rahal "
"2015";"8";" Offre de vente ";"360000";"3";"56 m²";"azzouzia";"azzouzia "
"2015";"8";" Appartement 70 m2 à Fès Ben Souda ANNONCE DE PROFESSIONNEL ";"270000";"2";"70 m²";"ben_souda";"106 El bassma El nassim Fès "
"2015";"8";" Appartement 106 m2 à El Jadida Melk echeikh ";"650000";"3";"106 m²";"autre_secteur";"Melk Echeikh "
"2015";"8";" Appartement à vendre ";"320000";"3";"51 m²";"route_de_casablanca";"Route de casa "
"2015";"8";" Appartement 110 m2 à Salé ";"110000000";"3";"110 m²";"toute_la_ville";"- "
"2015";"8";" Appartement 105 m2 à Salé ";"800000";"3";"105 m²";"toute_la_ville";"Said Hajji "
"2015";"8";" Apparemment à vendre ";"360000";"4";"105 m²";"toute_la_ville";"battana "
"2015";"8";" 172632/04 ";"450000";"4";"81 m²";"massira";"Abwab Marrakech "
"2015";"8";" Appartement 66 m2 à El Jadida Saada ANNONCE DE PROFESSIONNEL ";"4200000";"3";"66 m²";"saada";"residence banani "
"2015";"8";" سكنة في الطابق الأول بمنزل 54 متر ";"180000";"2";"54 m²";"autre_secteur";"بن ديبان "
"2015";"8";" شقة المساحة 55متر ";"360000";"3";"55 m²";"sidi_bernoussi";"سيدي مؤمن إقامة كرام الطابق الثابت "
"2015";"8";" Appartement 134 m2 à Tanger iberia ANNONCE DE PROFESSIONNEL ";"1550000";"3";"134 m²";"centre_ville";"iberia "
"2015";"8";" Appartement 179 m2 à Fès Fès Médina ";"1050000";"3";"179 m²";"fes_medina";"residen l''oasis 33 zanqat jarir fes ville nouvelle "
"2015";"8";" Appartement 110 m2 à Casablanca Californie ";"1400000";"5";"110 m²";"californie";"mandarouna "
"2015";"8";" Apprt avende 70 déclaration 100% ";"625000";"3";"70 m²";"ben_m_sick";"Bd Mouhamed 6 ksar lbhar "
"2015";"8";" Appartement 58 m2 à Marrakech Massira ";"250000";"3";"58 m²";"massira";"abwab marrakech "
"2015";"8";" Appartement 125 m2 à Fès Agdal ";"760000";"6";"125 m²";"agdal";"- "
"2015";"8";" Appartement 64 m2 Bd Moulay Abdellah Rouidat ";"400000";"3";"64 m²";"bd_moulay_abdellah";"- "
"2015";"8";" Appartement neuf 4 pièces 86 m2 ";"798000";"4";"86 m²";"toute_la_ville";"Sala Jadida "
"2015";"8";" Appartement 122 m2 2 façade prés marjane ANNONCE DE PROFESSIONNEL ";"880000";"3";"122 m²";"autre_secteur";"Prés marjane "
"2015";"8";" Appartement 101 m2 à hay Salam ANNONCE DE PROFESSIONNEL ";"640000";"3";"101 m²";"salama";"Hay salam "
"2015";"8";" Appartement 2 façade 100 m2 à Saada ANNONCE DE PROFESSIONNEL ";"740000";"3";"100 m²";"saada";"saada "
"2015";"8";" Appartement 80 m2 à lot nakhil (1/2 de terrasse) ANNONCE DE PROFESSIONNEL ";"570000";"3";"80 m²";"autre_secteur";"lot nakhil "
"2015";"8";" Appartement de luxe 70 m2 à hay Salam ANNONCE DE PROFESSIONNEL ";"480000";"2";"70 m²";"salama";"Hay salam "
"2015";"8";" Appartement 100 m2 à hay Salam 2 façade ANNONCE DE PROFESSIONNEL ";"680000";"3";"100 m²";"salama";"Hay salam "
"2015";"8";" Appartement 56 m2 haut standing à hay Salam ANNONCE DE PROFESSIONNEL ";"360000";"2";"56 m²";"salama";"Hay salam "
"2015";"8";" Rez de chaussé 2 façade 103 m2 à Najd ANNONCE DE PROFESSIONNEL ";"650000";"3";"103 m²";"najd";"najd "
"2015";"8";" Appartement 74 m2 à Najd haut standing ANNONCE DE PROFESSIONNEL ";"530000";"2";"74 m²";"najd";"najd "
"2015";"8";" Rez de chaussé+garage 90 m2 à lot nakhil ANNONCE DE PROFESSIONNEL ";"490000";"2";"90 m²";"autre_secteur";"lot nakhil "
"2015";"8";" Appartement de 108 m2 ";"610000";"6";"108 m²";"agdal";"Lot quaraouine route ain chef "
"2015";"8";" Apparemment 100 M2 ";"440000";"4";"100 m²";"toute_la_ville";"8 rue oui errance ibn habitat Salé "
"2015";"8";" Appartement 70 m2 à Casablanca Aïn Sebaâ ";"120000";"3";"70 m²";"ain_sebaâ";"marjan acote lafak "
"2015";"8";" Appartement de 80 M2 ";"2500";"3";"80 m²";"errahma";"- "
"2015";"8";" Appartement 65 m2 à Mohammedia Partie Est ";"3000";"3";"65 m²";"partie_est";"Riad essalam "
"2015";"8";" Apartement au3eme etage ";"640000";"4";"81 m²";"toute_la_ville";"hayessalam "
"2015";"8";" Offre ";"11000";"4";"90 m²";"belvedere";"roche noire "
"2015";"8";" Vente reservation appart fadaat lmohit ";"40000";"3";"54 m²";"dar_bouazza";"tamaris "
"2015";"8";" Apprtement a rommani ";"250000";"3";"91 m²";"autre_secteur";"rommani"
"2015";"8";" Appartement 54 m2 ";"320000";"4";"54 m²";"oulfa";"Farah soror "
"2015";"8";" إيصال شقة للبيع ";"250000";"3";"54 m²";"marjane";"مجمع النور "
"2015";"8";" Appartement A vendre ";"620000";"3";"64 m²";"hay_el_fath";"Hay El Fath "
"2015";"8";" Appartement 85 m2 à Settat ";"580000";"3";"85 m²";"toute_la_ville";"residence nassim 4 avenue chenguit quartier smaala "
"2015";"8";" Dar hay lkawtar tri9 taza dyor le3laj ANNONCE DE PROFESSIONNEL ";"380000";"3";"70 m²";"autre_secteur";"Hay lkawtar tri9 taza "
"2015";"8";" Appartement 60m à tabriquet ";"520000";"3";"60 m²";"toute_la_ville";"Résidence annaim tabriquet "
"2015";"8";" Rez de chaussé+garage 103 m2 à Saada ANNONCE DE PROFESSIONNEL ";"650000";"2";"103 m²";"saada";"saada "
"2015";"8";" Appartement 93 m2 H. S pres marjan ANNONCE DE PROFESSIONNEL ";"570000";"3";"93 m²";"autre_secteur";"Prés marjane "
"2015";"8";" Appartement 58 m2 à ait mloulle agadir ";"180000";"3";"58 m²";"autre_secteur";"ait mloulle agadir "
"2015";"8";" برطما 60 متر في الدار البيضاء حي مولاي رشيد ";"500000";"3";"60 m²";"hay_moulay_rachid";"جوهرة المدينة الجديدة "
"2015";"8";" Appartement 106 m2 à Marrakech Route de Safi ANNONCE DE PROFESSIONNEL ";"900000";"1";"106 m²";"route_de_safi";"route safi "
"2015";"8";" Rez de chaussé+garage 2 façade 90 m2 à hay Salam ANNONCE DE PROFESSIONNEL ";"590000";"2";"90 m²";"salama";"Hay salam "
"2015";"8";" Appartement bienne finie, R+2 ";"500000";"4";"120 m²";"saies";"narjis D "
"2015";"8";" appartement à tamansourt ";"260000";"3";"53 m²";"route_de_tamansourt";"Tamnsourt "
"2015";"8";" Vente ";"580000";"4";"75 m²";"autre_secteur";"Hey ghita "
"2015";"8";" Appartement titré 56 m2 à Tanger Ziatene ";"280000";"3";"56 m²";"ziatene";"Ziatene Boukhalef Tanger "
"2015";"8";" Appartement 100 m2 à Kénitra Mimosas ";"740000";"4";"100 m²";"mimosas";"Rue zamzam quartier Mimosas "
"2015";"8";" Appartement 108 m2 à Meknès Hay Inbi3at ANNONCE DE PROFESSIONNEL ";"490000";"3";"108 m²";"marjane_2";"hay inbi3at "
"2015";"8";" Appartement 70 m2 au Centre ville ANNONCE DE PROFESSIONNEL ";"680000";"2";"70 m²";"centre";"centre ville "
"2015";"8";" Appartement 70 m2 à Casablanca Aïn Borja ";"750000";"3";"70 m²";"ain_borja";"ain borja "
"2015";"8";" Appartement 63 m2 à Casablanca Maarif ";"950000";"2";"63 m²";"maarif";"- "
"2015";"8";" Appartement 55 m2 à Salé ";"300000";"3";"55 m²";"toute_la_ville";"Abwab sala route kenitra "
"2015";"8";" برطما 110 متر في مكناس 2 مرجان ";"4600000";"3";"110 m²";"marjane_2";"aaprtomn mekns "
"2015";"8";" شقة ( 64متر عين البرجة الدارالبيضاء ";"640000";"3";"64 m²";"ain_borja";"عين البرجة"
"2015";"8";" Appartement 60 m2 à Marrakech Massira ";"280000";"3";"60 m²";"massira";"operation elghareb massira02 "
"2015";"8";" Appartement 65 m2 à Tanger Aviation ANNONCE DE PROFESSIONNEL ";"400000";"2";"65 m²";"aviation";"moujamaa el hassani "
"2015";"8";" Appartement 78 m2 à Marrakech Rouidat ";"650000";"3";"78 m²";"rouidat";"Appartement 78 m2 à Marrakech Rouidat "
"2015";"8";" Appartement de 103 m2 ";"1400000";"5";"103 m²";"corniche";"3mars corniche "
"2015";"8";" Appartement 76 m2 à Casablanca Sbata 1 Etage ";"450000";"3";"76 m²";"sbata";"jamila 1 "
"2015";"8";" Un bell appartement azhar ";"320000";"3";"53 m²";"oulfa";"boulvard azhar oulfa "
"2015";"8";" شقة 55 m2 ";"120000";"3";"55 m²";"sidi_bernoussi";"إقامة كرام عمارة50رقم-14 "
"2015";"8";" Appartement 57 m2 à Oujda ";"200000";"3";"57 m²";"autre_secteur";"chokka kariba mn souk sidi yahya "
"2015";"8";" Appartement 101 m2 à Fès Mont fleuri ";"300000";"1";"101 m²";"mont_fleuri";"av karama ru lisbonne n"
"2015";"8";" Appartement 65 m2 à Casablanca Sidi Moumen ";"420000";"3";"65 m²";"sidi_moumen";"hajar2imm18app15 sidi moumen "
"2015";"8";" Appartement 80 m2 à Meknès El Bassatine ";"450000";"2";"80 m²";"el_bassatine";"5"
"2015";"8";" برطما 99 متر في الدار البيضاء بن مسيك ANNONCE DE PROFESSIONNEL ";"720000";"3";"99 m²";"ben_m_sick";"شقة قرب مقهى فاضل "
"2015";"8";" Appartement 90 m2 à Fès Dar Dbibagh ";"420000";"6";"90 m²";"dar_dbibagh";"Rue otmane ibn affane Avenue ibn majja "
"2015";"8";" برطما 46 متر في الدار البيضاء بنمسيك ANNONCE DE PROFESSIONNEL ";"285000";"2";"46 m²";"benmsik";"شقة في اقامة البيضاء "
"2015";"8";" Appartement 70 m2 à Salé ";"620000";"3";"70 m²";"toute_la_ville";"lot haj omar N"
"2015";"8";" Appartement ";"410000";"4";"109 m²";"autre_secteur";"Quartier Wafae 4 Kenitra "
"2015";"8";" 2eme Etage lot Salma Hay Kamilia ";"350000";"3";"75 m²";"autre_secteur";"2 eme Etage lotissement SALMA KAMILIA "
"2015";"8";" Appartement fes ";"1300000";"2";"145 m²";"fes_medina";"Fes centre ville près du champs de course "
"2015";"8";" Appartement 56 m2 à Casablanca Aïn Sebaâ ";"420000";"3";"56 m²";"ain_sebaâ";"- "
"2015";"8";" Appartement de 67m2 ";"365000";"2";"67 m²";"autre_secteur";"Complexe Irfane Eddoha route de Rabat "
"2015";"8";" Appartement a dans les porte des Marrakech ";"420000";"6";"86 m²";"massira";"les porte de Marrakech "
"2015";"8";" Appartement 90 m2 à Tétouan Safir avec ascenseur ";"650000";"4";"90 m²";"safir";"Av mohamed kharraz residence assouane etage 3 app "
"2015";"8";" Appartement 95 m2 à Marrakech Victor Hugo ";"5500";"3";"95 m²";"victor_hugo";"Res Othman 4éme étage num 15 "
"2015";"8";" Studio à rabat ";"550000";"1";"21 m²";"agdal";"place ibne yacine"
"2015";"8";" Appartement de 120 m2. ";"400000";"2";"120 m²";"malabata";"Hay tanja balya"
"2015";"8";" CALIFORNIE HAUT STANDING APPARTEMENT DE86 m2 ANNONCE DE PROFESSIONNEL ";"1376000";"5";"86 m²";"californie";"36 rue d''agadir"
"2015";"8";" Appartement 114 m2 à Kénitra La Ville Haute ";"810000";"5";"114 m²";"la_ville_haute";"rue melilia "
"2015";"8";" Appartement 54 m2 à Marrakech M'Hamid ";"240000";"3";"54 m²";"m_hamid";"risidence borj ali mhamid 9 marakech "
"2015";"8";" Appartement 85 m2 à Marrakech Massira ";"420000";"6";"85 m²";"massira";"- "
"2015";"8";" Appartement 90 m2 au valon ";"480000";"2";"90 m²";"autre_secteur";"Le valon "
"2015";"8";" Appartement 125 m2 à Tétouan ";"1009000";"8";"125 m²";"autre_secteur";"willaya de Tetouan "
"2015";"8";" Appartement 57 m2 à vendre ";"239000";"3";"57 m²";"ben_souda";"- "
"2015";"8";" شقة بالمحاميد7 ";"270000";"3";"67 m²";"m_hamid";"محاميد 7"
"2015";"8";" Ritaj beach 90m2 haut standing appartement ANNONCE DE PROFESSIONNEL ";"585000";"5";"90 m²";"sidi_rehal";"36 rue d''agadir"
"2015";"8";" Appartement 73 m2 à Agadir ANNONCE DE PROFESSIONNEL ";"400000";"3";"73 m²";"autre_secteur";"Ait melloul "
"2015";"8";" Appartement 48 m2 à Casablanca Oulfa ";"650000";"5";"48 m²";"oulfa";"immeuble 85 N"
"2015";"8";" Appartement 56 m2 à Casablanca Hay Hassani ";"550000";"6";"56 m²";"hay_hassani";"hay hassanel barak rdc 54 m bien situe pour projet "
"2015";"8";" Appartement 51 m2 à Sala al jadida ";"340000";"3";"51 m²";"toute_la_ville";"Av bouregreg imm 5 app 4 Sala Al Jadida "
"2015";"8";" Appartement de 80 m2 ";"740000";"3";"80 m²";"riad_salam";"raid salame "
"2015";"8";" Appartement 83 m2 à Marrakech Hay Charaf ";"664000";"3";"83 m²";"hay_charaf";"595 Manar 3 Charaf "
"2015";"8";" Appartement Anassi Rez de chaussée 96m2 ";"650000";"3";"96 m²";"sidi_bernoussi";"Anassi centre commercial immeuble 8 numero 52 "
"2015";"8";" Appartement 115 m2 à Bouznika ANNONCE DE PROFESSIONNEL ";"685000";"4";"115 m²";"autre_secteur";"bouznika boutaina "
"2015";"8";" Appartement 67 m2 à Casablanca Sidi Moumen ";"900000";"3";"67 m²";"sidi_moumen";"Res salah C rue 6 appt 18 "
"2015";"8";" Sefli 60 m2 à Meknès ";"250000";"2";"60 m²";"autre_secteur";"oujah arouss sahrij lakhmis "
"2015";"8";" Appartement à vendre à Fès ";"680000";"4";"123 m²";"hay_saada";"Bd Ibnou El khateb Hay saada "
"2015";"8";" Appartement 100 m2 à Rabat Agdal ";"1550000";"3";"100 m²";"agdal";"Hay Intilaq 2"
"2015";"8";" Appartement 140 m2 à Fès ";"1000000";"3";"140 m²";"autre_secteur";"route imouzer "
"2015";"8";" Dèsistement d'un studio de luxe ";"340000";"2";"43 m²";"hay_mohammadi";"- "
"2015";"8";" Appartement 175 m2 à Tanger Centre ville ANNONCE DE PROFESSIONNEL ";"2500000";"4";"175 m²";"centre_ville";"centre ville "
"2015";"8";" Appatement bien fini hay lfath zouagha ";"420000";"2";"83 m²";"zouagha";"Hay lfath zouagha "
"2015";"8";" Appartement A Residance OMAR A ";"620000";"2";"70 m²";"autre_secteur";"Abo Tanger "
"2015";"8";" Appartement 124 m2 à Tanger Centre ville ANNONCE DE PROFESSIONNEL ";"1400000";"4";"124 m²";"centre_ville";"nejma "
"2015";"8";" Appartement 580 m2 à Marrakech Victor Hugo ANNONCE DE PROFESSIONNEL ";"7000000";"8";"580 m²";"victor_hugo";"- "
"2015";"8";" Particulier ";"1000000";"5";"138 m²";"ain_borja";"rue salmane el farissi "
"2015";"8";" 70 متر في سلا ";"260000";"3";"70 m²";"toute_la_ville";"حي الرحمه قطاع أ رقم 445 "
"2015";"8";" Appartement 86 m2 à Salé ";"850000";"5";"86 m²";"toute_la_ville";"HayMarzouka "
"2015";"8";" Appartement 110 m2 à Kénitra ";"420000";"4";"110 m²";"autre_secteur";"wrida "
"2015";"8";" Appartement 70 m2 à Marrakech M'Hamid ANNONCE DE PROFESSIONNEL ";"420000";"3";"70 m²";"m_hamid";"mhamid 7 "
"2015";"8";" Appartement 60 m2 à Casablanca Al Fida ";"350000";"3";"60 m²";"al_fida";"HAY Dakhla "
"2015";"8";" Appartement 92 m2 à Marrakech ANNONCE DE PROFESSIONNEL ";"550000";"4";"92 m²";"m_hamid";"chkili nasim "
"2015";"8";" Appartement 152 m2 à Kénitra Mimosas ";"980000";"6";"152 m²";"mimosas";"mimosa avenue m 5 "
"2015";"8";" Appartement 96 m2 à Casablanca Maarif ";"1300000";"3";"96 m²";"maarif";"- "
"2015";"8";" Appartement 60 m2 à Casablanca Sidi Moumen ";"380000";"4";"60 m²";"sidi_moumen";"rez zinabe sidi moumen jadide "
"2015";"8";" Appartement de 54 m2 ";"250000";"3";"54 m²";"m_hamid";"Mhamid09 "
"2015";"8";" Appartement 96 m2 à Casablanca Sidi Moumen,Anassi ";"500000";"4";"96 m²";"sidi_moumen";"192 LT Salam 1 T"
"2015";"8";" Appartement 295 m2 à Casablanca Aïn Diab ";"4300000";"3";"295 m²";"ain_diab";"Résidences Rio "
